seed,C,x,acc
745699,8.0,[-0.97123428  0.99210887 -0.90320408 -0.64800992 -0.7203973  -0.98748805],0.9024390243902439
680352,8.0,[0.28139149 0.99992168 0.9830016  0.60586036 0.6774795  0.10755244],0.8780487804878049
717830,8.0,[-0.44816819  0.01573148  0.55016205  0.67482067  0.62024451  0.87096013],0.8780487804878049
988865,8.0,[-0.6933398   0.29766795  0.19446052  0.30155295  0.55870434  0.08473718],0.7560975609756098
842375,8.0,[-0.65517726  0.36281474 -0.52446132 -0.75348198 -0.90582324 -0.80432166],0.8292682926829268
750994,8.0,[ 0.94615054 -0.84307997  0.95128737  0.78874836 -0.09512911  0.98262433],0.8292682926829268
719354,8.0,[0.16714348 0.24746081 0.98014086 0.67991309 0.61412952 0.83156636],0.8536585365853658
329909,8.0,[-0.1713267   0.41373917 -0.83335934 -0.97801318 -0.17236519 -0.86805781],0.9512195121951219
599749,8.0,[ 0.28917251  0.38618261 -0.92911797 -0.6269753  -0.78964998 -0.31939474],0.8780487804878049
328876,8.0,[ 0.5873317   0.93054385 -0.97185914 -0.24766127 -0.91519217 -0.77037026],0.8536585365853658
161269,8.0,[0.79113668 0.19204684 0.61182351 0.98530745 0.71985476 0.23363834],0.8536585365853658
422522,8.0,[-0.99864938 -0.06575673  0.49740141 -0.7923088   0.99998203  0.38409557],0.8780487804878049
858762,8.0,[ 0.45328253 -0.06714288  0.29752302  0.88883166  0.09276729  0.24898828],0.7804878048780488
195498,8.0,[ 0.83260158 -0.84934616  0.49262834  0.88774879  0.87976984  0.98147421],0.7560975609756098
167992,8.0,[-0.36744304  0.52993173 -0.93527339 -0.32770952 -0.59059819 -0.9911314 ],0.8536585365853658
452798,8.0,[ 0.66357979  0.89345887 -0.76725783 -0.92833247 -0.96700664 -0.91063757],0.8048780487804879
928982,8.0,[-0.2759541   0.25933792 -0.35679328  0.79283931 -0.98839609 -0.78279749],0.7560975609756098
930767,8.0,[ 0.22440439 -0.88758343  0.98585501  0.75451448  0.85649765  0.56994622],0.8780487804878049
281191,8.0,[ 0.48616448 -0.72476541  0.98066892  0.8901178   0.89489178  0.81166168],0.8780487804878049
837153,8.0,[ 0.55560027  0.98454131 -0.78570301  0.0641092   0.31685922 -0.99926418],0.9024390243902439
941851,32.0,[ 0.58737031 -0.60783011 -0.99846367  0.91188272 -0.94009978 -0.34455947],0.8536585365853658
936159,32.0,[ 0.91538762 -0.65211127  0.91578638  0.91267575  0.86353857  0.83396011],0.8292682926829268
118334,32.0,[ 0.90480419 -0.65987947  0.66436359  0.67131443  0.99972663  0.58764245],0.8292682926829268
108183,32.0,[ 0.45380552  0.9471705  -0.61253405 -0.2400143  -0.501859   -0.07231371],0.8780487804878049
479829,32.0,[-0.59575364 -0.99069274  0.95281765  0.34710818 -0.5495592   0.97031693],0.9024390243902439
773980,32.0,[ 0.14540789 -0.59401707  0.94619846  0.54246736  0.97473495  0.95747758],0.8780487804878049
910215,32.0,[-0.14694464  0.46498157 -0.79773291 -0.7481342   0.08681874 -0.88193296],0.8292682926829268
895438,32.0,[-0.58472738  0.69574065 -0.94999652 -0.55736137 -0.80710425 -0.5419797 ],0.7560975609756098
228808,32.0,[ 0.35509464 -0.86774369  0.60153612  0.65600164  0.67621717  0.99897608],0.8536585365853658
119632,32.0,[ 0.9368524   0.00900909 -0.74337924 -0.31651755 -0.43916953 -0.47815981],0.8292682926829268
745699,32.0,[ 0.66759348 -0.49740665  0.98626677  0.84261606  0.94805607  0.64456168],0.9024390243902439
680352,32.0,[-0.0662352  -0.14732778  0.18153078  0.06044972  0.85291267  0.08213091],0.9024390243902439
717830,32.0,[-0.94009886  0.57864914  0.97561805  0.66372677  0.83110786  0.66472834],0.8536585365853658
988865,32.0,[ 0.99612175 -0.97681273  0.50000865  0.61766726  0.39696246  0.89325215],0.7560975609756098
842375,32.0,[ 0.99972043 -0.65696827  0.93332746 -0.14476856  0.85877687  0.58580343],0.8292682926829268
750994,32.0,[-0.85902535  0.65559023 -0.15058733 -0.94982023 -0.26984127 -0.06332816],0.8292682926829268
719354,32.0,[-0.79827763  0.06964128  0.82029907 -0.23497974  0.80247131  0.82534615],0.8292682926829268
329909,32.0,[-0.0797881   0.51964292  0.96246054  0.97140442  0.77385237  0.97270457],0.9512195121951219
599749,32.0,[ 0.40549694  0.82206925 -0.93558381 -0.16991143 -0.7322776  -0.48777359],0.8780487804878049
328876,32.0,[ 0.26648808 -0.96362121  0.66194595 -0.48716221  0.34623027  0.73098466],0.8536585365853658
161269,32.0,[-0.99312771  0.74799326 -0.78213129 -0.60148736 -0.89741535 -0.27088092],0.8536585365853658
422522,32.0,[-0.10335066 -0.53885519  0.75247945  0.27899446  0.45704023  0.54016909],0.8536585365853658
858762,32.0,[ 0.82820748  0.66434135 -0.99868432  0.50445412 -0.15592751 -0.69888349],0.7804878048780488
195498,32.0,[ 0.52958789 -0.03104776  0.60807032  0.52390853  0.59245253  0.54964748],0.7317073170731707
167992,32.0,[ 0.11251119 -0.01722859 -0.19398363 -0.59674989 -0.19498267 -0.43079866],0.8536585365853658
452798,32.0,[-0.35992905 -0.30667288 -0.80928118 -0.94029944 -0.85278391 -0.61999387],0.8048780487804879
928982,32.0,[ 0.99538747 -0.67607173  0.68731099  0.95680206  0.35631268  0.63821166],0.7804878048780488
930767,32.0,[-0.9066661   0.93542146 -0.76764274 -0.84199364 -0.82510113 -0.82011636],0.8780487804878049
281191,32.0,[-0.6729882  -0.2914864   0.96865032  0.07610947  0.41925699  0.36009017],0.8780487804878049
837153,32.0,[ 0.19951545 -0.68870753 -0.89802581  0.33532048 -0.99769939 -0.89899336],0.8780487804878049
941851,128.0,[-0.47661124 -0.36403837 -0.37271488 -0.04332921 -0.57218574 -0.18945157],0.8780487804878049
936159,128.0,[ 0.2633246   0.46527394 -0.99673964  0.50486766 -0.66662726 -0.82528411],0.8292682926829268
